constr_name,rhs,slack
R37470,0.0,0.0
R37471,0.0,0.0
R37472,0.0,0.0
R37473,0.0,0.0
R37474,0.0,0.0
R37475,0.0,0.0
R37476,0.0,0.0
R37477,0.0,0.0
R37478,0.0,0.0
R37479,0.0,0.0
R37480,0.0,0.0
R37481,0.0,0.0
R37482,0.0,0.0
R37483,0.0,0.0
R37484,0.0,0.0
R37485,0.0,0.0
R37486,0.0,0.0
R37487,0.0,0.0
R37488,0.0,0.0
R37489,0.0,0.0
R37490,0.0,0.0
R37491,0.0,0.0
R37492,0.0,0.0
R37493,0.0,0.0
R37494,0.0,0.0
R37495,0.0,0.0
R37496,0.0,0.0
R37497,0.0,0.0
R37498,0.0,0.0
R37499,0.0,0.0
R37500,0.0,0.0
R37501,0.0,0.0
R37502,0.0,0.0
R37503,0.0,0.0
R37504,0.0,0.0
R37505,0.0,0.0
R37506,0.0,0.0
R37507,0.0,0.0
R37508,0.0,0.0
R37509,0.0,0.0
R37510,0.0,0.0
R37511,0.0,0.0
R37512,0.0,0.0
R37513,0.0,0.0
R37514,0.0,0.0
R37515,0.0,0.0
R37516,0.0,0.0
R37517,0.0,0.0
R37518,0.0,0.0
R37519,0.0,0.0
R37520,0.0,0.0
R37521,0.0,0.0
R37522,0.0,0.0
R37523,0.0,0.0
R37524,0.0,0.0
R37525,0.0,0.0
R37526,0.0,0.0
R37527,0.0,0.0
R37528,0.0,0.0
R37529,0.0,0.0
R37530,0.0,0.0
R37531,0.0,0.0
R37532,0.0,0.0
R37533,0.0,0.0
R37534,0.0,0.0
R37535,0.0,0.0
R37536,0.0,0.0
R37537,0.0,0.0
R37538,0.0,0.0
R37539,0.0,0.0
R37540,0.0,0.0
R37541,0.0,0.0
R37542,0.0,0.0
R37543,0.0,0.0
R37544,0.0,0.0
R37545,0.0,0.0
R37546,0.0,0.0
R37547,0.0,0.0
R37548,0.0,0.0
R37549,0.0,0.0
R37550,0.0,0.0
R37551,0.0,0.0
R37552,0.0,0.0
R37553,0.0,0.0
R37554,0.0,0.0
R37555,0.0,0.0
R37556,0.0,0.0
R37557,0.0,0.0
R37558,0.0,0.0
R37559,0.0,0.0
R37560,0.0,0.0
R37561,0.0,0.0
R37562,0.0,0.0
R37563,0.0,0.0
R37564,0.0,0.0
R37565,0.0,0.0
R37566,0.0,0.0
R37567,0.0,0.0
R37568,0.0,0.0
R37569,0.0,0.0
R37570,0.0,0.0
R37571,0.0,0.0
R37572,0.0,0.0
R37573,0.0,0.0
R37574,0.0,0.0
R37575,0.0,0.0
R37576,0.0,0.0
R37577,0.0,0.0
R37578,0.0,0.0
R37579,0.0,0.0
R37580,0.0,0.0
R37581,0.0,0.0
R37582,0.0,0.0
R37583,0.0,0.0
R37584,0.0,0.0
R37585,0.0,0.0
R37586,0.0,0.0
R37587,0.0,0.0
R37588,0.0,0.0
R37589,0.0,0.0
R37590,0.0,0.0
R37591,0.0,0.0
R37592,0.0,0.0
R37593,0.0,0.0
R37594,0.0,0.0
R37595,0.0,0.0
R37596,0.0,0.0
R37597,0.0,0.0
R37598,0.0,0.0
R37599,0.0,0.0
R37600,0.0,0.0
R37601,0.0,0.0
R37602,0.0,0.0
R37603,0.0,0.0
R37604,0.0,0.0
R37605,0.0,0.0
R37606,0.0,0.0
R37607,0.0,0.0
R37608,0.0,0.0
R37609,0.0,0.0
R37610,0.0,0.0
R37611,0.0,0.0
R37612,0.0,0.0
R37613,0.0,0.0
R37614,0.0,0.0
R37615,0.0,0.0
R37616,0.0,0.0
R37617,0.0,0.0
R37618,0.0,0.0
R37619,0.0,0.0
R37620,0.0,0.0
R37621,0.0,0.0
R37622,0.0,0.0
R37623,0.0,0.0
R37624,0.0,0.0
R37625,0.0,0.0
R37626,0.0,0.0
R37627,0.0,0.0
R37628,0.0,0.0
R37629,0.0,0.0
R37630,0.0,0.0
R37631,0.0,0.0
R37632,0.0,0.0
R37633,0.0,0.0
R37634,0.0,0.0
R37635,0.0,0.0
R37636,0.0,0.0
R37637,0.0,0.0
R37638,0.0,0.0
R37639,0.0,0.0
R37640,0.0,0.0
R37641,0.0,0.0
R37642,0.0,0.0
R37643,0.0,0.0
R37644,0.0,0.0
R37645,0.0,0.0
R37646,0.0,0.0
R37647,0.0,0.0
R37648,0.0,0.0
R37649,0.0,0.0
R37650,0.0,0.0
R37651,0.0,0.0
R37652,0.0,0.0
R37653,0.0,0.0
R37654,0.0,0.0
R37655,0.0,0.0
R37656,0.0,0.0
R37657,0.0,0.0
R37658,0.0,0.0
R37659,0.0,0.0
R37660,0.0,0.0
R37661,0.0,0.0
R37662,0.0,0.0
R37663,0.0,0.0
R37664,0.0,0.0
R37665,0.0,0.0
R37666,0.0,0.0
R37667,0.0,0.0
R37668,0.0,0.0
R37669,0.0,0.0
R37670,0.0,0.0
R37671,0.0,0.0
R37672,0.0,0.0
R37673,0.0,0.0
R37674,0.0,0.0
R37675,0.0,0.0
R37676,0.0,0.0
R37677,0.0,0.0
R37678,0.0,0.0
R37679,0.0,0.0
R37680,0.0,0.0
R37681,0.0,0.0
R37682,0.0,0.0
R37683,0.0,0.0
R37684,0.0,0.0
R37685,0.0,0.0
R37686,0.0,0.0
R37687,0.0,0.0
R37688,0.0,0.0
R37689,0.0,0.0
R37690,0.0,0.0
R37691,0.0,0.0
R37692,0.0,0.0
R37693,0.0,0.0
R37694,0.0,0.0
R37695,0.0,0.0
R37696,0.0,0.0
R37697,0.0,0.0
R37698,0.0,0.0
R37699,0.0,0.0
R37700,0.0,0.0
R37701,0.0,0.0
R37702,0.0,0.0
R37703,0.0,0.0
R37704,0.0,0.0
R37705,0.0,0.0
R37706,0.0,0.0
R37707,0.0,0.0
R37708,0.0,0.0
R37709,0.0,0.0
R37710,0.0,0.0
R37711,0.0,0.0
R37712,0.0,0.0
R37713,0.0,0.0
R37714,0.0,0.0
R37715,0.0,0.0
R37716,0.0,0.0
R37717,0.0,0.0
R37718,0.0,0.0
R37719,0.0,0.0
R37720,0.0,0.0
R37721,0.0,0.0
R37722,0.0,0.0
R37723,0.0,0.0
R37724,0.0,0.0
R37725,0.0,0.0
R37726,0.0,0.0
R37727,0.0,0.0
R37728,0.0,0.0
R37729,0.0,0.0
R37730,0.0,0.0
R37731,0.0,0.0
R37732,0.0,0.0
R37733,0.0,0.0
R37734,0.0,0.0
R37735,0.0,0.0
R37736,0.0,0.0
R37737,0.0,0.0
R37738,0.0,0.0
R37739,0.0,0.0
R37740,0.0,0.0
R37741,0.0,0.0
R37742,0.0,0.0
R37743,0.0,0.0
R37744,0.0,0.0
R37745,0.0,0.0
R37746,0.0,0.0
R37747,0.0,0.0
R37748,0.0,0.0
R37749,0.0,0.0
R37750,0.0,0.0
R37751,0.0,0.0
R37752,0.0,0.0
R37753,0.0,0.0
R37754,0.0,0.0
R37755,0.0,0.0
R37756,0.0,0.0
R37757,0.0,0.0
R37758,0.0,0.0
R37759,0.0,0.0
R37760,0.0,0.0
R37761,0.0,0.0
R37762,0.0,0.0
R37763,0.0,0.0
R37764,0.0,0.0
R37765,0.0,0.0
R37766,0.0,0.0
R37767,0.0,0.0
R37768,0.0,0.0
R37769,0.0,0.0
R37770,0.0,0.0
R37771,0.0,0.0
R37772,0.0,0.0
R37773,0.0,0.0
R37774,0.0,0.0
R37775,0.0,0.0
R37776,0.0,0.0
R37777,0.0,0.0
R37778,0.0,0.0
R37779,0.0,0.0
R37780,0.0,0.0
R37781,0.0,0.0
R37782,0.0,0.0
R37783,0.0,0.0
R37784,0.0,0.0
R37785,0.0,0.0
R37786,0.0,0.0
R37787,0.0,0.0
R37788,0.0,0.0
R37789,0.0,0.0
R37790,0.0,0.0
R37791,0.0,0.0
R37792,0.0,0.0
R37793,0.0,0.0
R37794,0.0,0.0
R37795,0.0,0.0
R37796,0.0,0.0
R37797,0.0,0.0
R37798,0.0,0.0
R37799,0.0,0.0
R37800,0.0,0.0
R37801,0.0,0.0
R37802,0.0,0.0
R37803,0.0,0.0
R37804,0.0,0.0
R37805,0.0,0.0
R37806,0.0,0.0
R37807,0.0,0.0
R37808,0.0,0.0
R37809,0.0,0.0
R37810,0.0,0.0
R37811,0.0,0.0
R37812,0.0,0.0
R37813,0.0,0.0
R37814,0.0,0.0
R37815,0.0,0.0
R37816,0.0,0.0
R37817,0.0,0.0
R37818,0.0,0.0
R37819,0.0,0.0
R37820,0.0,0.0
R37821,0.0,0.0
R37822,0.0,0.0
R37823,0.0,0.0
R37824,0.0,0.0
R37825,0.0,0.0
R37826,0.0,0.0
R37827,0.0,0.0
R37828,0.0,0.0
R37829,0.0,0.0
R37830,0.0,0.0
R37831,0.0,0.0
R37832,0.0,0.0
R37833,0.0,0.0
R37834,0.0,0.0
R37835,0.0,0.0
R37836,0.0,0.0
R37837,0.0,0.0
R37838,0.0,0.0
R37839,0.0,0.0
R37840,0.0,0.0
R37841,0.0,0.0
R37842,0.0,0.0
R37843,0.0,0.0
R37844,0.0,0.0
R37845,0.0,0.0
R37846,0.0,0.0
R37847,0.0,0.0
R37848,0.0,0.0
R37849,0.0,0.0
R37850,0.0,0.0
R37851,0.0,0.0
R37852,0.0,0.0
R37853,0.0,0.0
R37854,0.0,0.0
R37855,0.0,0.0
R37856,0.0,0.0
R37857,0.0,0.0
R37858,0.0,0.0
R37859,0.0,0.0
R37860,0.0,0.0
R37861,0.0,0.0
R37862,0.0,0.0
R37863,0.0,0.0
R37864,0.0,0.0
R37865,0.0,0.0
R37866,0.0,0.0
R37867,0.0,0.0
R37868,0.0,0.0
R37869,0.0,0.0
R37870,0.0,0.0
R37871,0.0,0.0
R37872,0.0,0.0
R37873,0.0,0.0
R37874,0.0,0.0
R37875,0.0,0.0
R37876,0.0,0.0
R37877,0.0,0.0
R37878,0.0,0.0
R37879,0.0,0.0
R37880,0.0,0.0
R37881,0.0,0.0
R37882,0.0,0.0
R37883,0.0,0.0
R37884,0.0,0.0
R37885,0.0,0.0
R37886,0.0,0.0
R37887,0.0,0.0
R37888,0.0,0.0
R37889,0.0,0.0
R37890,0.0,0.0
R37891,0.0,0.0
R37892,0.0,0.0
R37893,0.0,0.0
R37894,0.0,0.0
R37895,0.0,0.0
R37896,0.0,0.0
R37897,0.0,0.0
R37898,0.0,0.0
R37899,0.0,0.0
R37900,0.0,0.0
R37901,0.0,0.0
R37902,0.0,0.0
R37903,0.0,0.0
R37904,0.0,0.0
R37905,0.0,0.0
R37906,0.0,0.0
R37907,0.0,0.0
R37908,0.0,0.0
R37909,0.0,0.0
R37910,0.0,0.0
R37911,0.0,0.0
R37912,0.0,0.0
R37913,0.0,0.0
R37914,0.0,0.0
R37915,0.0,0.0
R37916,0.0,0.0
R37917,0.0,0.0
R37918,0.0,0.0
R37919,0.0,0.0
R37920,0.0,0.0
R37921,0.0,0.0
R37922,0.0,0.0
R37923,0.0,0.0
R37924,0.0,0.0
R37925,0.0,0.0
R37926,0.0,0.0
R37927,0.0,0.0
R37928,0.0,0.0
R37929,0.0,0.0
R37930,0.0,0.0
R37931,0.0,0.0
R37932,0.0,0.0
R37933,0.0,0.0
R37934,0.0,0.0
R37935,0.0,0.0
R37936,0.0,0.0
R37937,0.0,0.0
R37938,0.0,0.0
R37939,0.0,0.0
R37940,0.0,0.0
R37941,0.0,0.0
R37942,0.0,0.0
R37943,0.0,0.0
R37944,0.0,0.0
R37945,0.0,0.0
R37946,0.0,0.0
R37947,0.0,0.0
R37948,0.0,0.0
R37949,0.0,0.0
R37950,0.0,0.0
R37951,0.0,0.0
R37952,0.0,0.0
R37953,0.0,0.0
R37954,0.0,0.0
R37955,0.0,0.0
R37956,0.0,0.0
R37957,0.0,0.0
R37958,0.0,0.0
R37959,0.0,0.0
R37960,0.0,0.0
R37961,0.0,0.0
R37962,0.0,0.0
R37963,0.0,0.0
R37964,0.0,0.0
R37965,0.0,0.0
R37966,0.0,0.0
R37967,0.0,0.0
R37968,0.0,0.0
R37969,0.0,0.0
R37970,0.0,0.0
R37971,0.0,0.0
R37972,0.0,0.0
R37973,0.0,0.0
R37974,0.0,0.0
R37975,0.0,0.0
R37976,0.0,0.0
R37977,0.0,0.0
R37978,0.0,0.0
R37979,0.0,0.0
R37980,0.0,0.0
R37981,0.0,0.0
R37982,0.0,0.0
R37983,0.0,0.0
R37984,0.0,0.0
R37985,0.0,0.0
R37986,0.0,0.0
R37987,0.0,0.0
R37988,0.0,0.0
R37989,0.0,0.0
R37990,0.0,0.0
R37991,0.0,0.0
R37992,0.0,0.0
R37993,0.0,0.0
R37994,0.0,0.0
R37995,0.0,0.0
R37996,0.0,0.0
R37997,0.0,0.0
R37998,0.0,0.0
R37999,0.0,0.0
R38000,0.0,0.0
R38001,0.0,0.0
R38002,0.0,0.0
R38003,0.0,0.0
R38004,0.0,0.0
R38005,0.0,0.0
R38006,0.0,0.0
R38007,0.0,0.0
R38008,0.0,0.0
R38009,0.0,0.0
R38010,0.0,0.0
R38011,0.0,0.0
R38012,0.0,0.0
R38013,0.0,0.0
R38014,0.0,0.0
R38015,0.0,0.0
R38016,0.0,0.0
R38017,0.0,0.0
R38018,0.0,0.0
R38019,0.0,0.0
R38020,0.0,0.0
R38021,0.0,0.0
R38022,0.0,0.0
R38023,0.0,0.0
R38024,0.0,0.0
R38025,0.0,0.0
R38026,0.0,0.0
R38027,0.0,0.0
R38028,0.0,0.0
R38029,0.0,0.0
R38030,0.0,0.0
R38031,0.0,0.0
R38032,0.0,0.0
R38033,0.0,0.0
R38034,0.0,0.0
R38035,0.0,0.0
R38036,0.0,0.0
R38037,0.0,0.0
R38038,0.0,0.0
R38039,0.0,0.0
R38040,0.0,0.0
R38041,0.0,0.0
R38042,0.0,0.0
R38043,0.0,0.0
R38044,0.0,0.0
R38045,0.0,0.0
R38046,0.0,0.0
R38047,0.0,0.0
R38048,0.0,0.0
R38049,0.0,0.0
R38050,0.0,0.0
R38051,0.0,0.0
R38052,0.0,0.0
R38053,0.0,0.0
R38054,0.0,0.0
R38055,0.0,0.0
R38056,0.0,0.0
R38057,0.0,0.0
R38058,0.0,0.0
R38059,0.0,0.0
R38060,0.0,0.0
R38061,0.0,0.0
R38062,0.0,0.0
R38063,0.0,0.0
R38064,0.0,0.0
R38065,0.0,0.0
R38066,0.0,0.0
R38067,0.0,0.0
R38068,0.0,0.0
R38069,0.0,0.0
R38070,0.0,0.0
R38071,0.0,0.0
R38072,0.0,0.0
R38073,0.0,0.0
R38074,0.0,0.0
R38075,0.0,0.0
R38076,0.0,0.0
R38077,0.0,0.0
R38078,0.0,0.0
R38079,0.0,0.0
R38080,0.0,0.0
R38081,0.0,0.0
R38082,0.0,0.0
R38083,0.0,0.0
R38084,0.0,0.0
R38085,0.0,0.0
R38086,0.0,0.0
R38087,0.0,0.0
R38088,0.0,0.0
R38089,0.0,0.0
R38090,0.0,0.0
R38091,0.0,0.0
R38092,0.0,0.0
R38093,0.0,0.0
R38094,0.0,0.0
R38095,0.0,0.0
R38096,0.0,0.0
R38097,0.0,0.0
R38098,0.0,0.0
R38099,0.0,0.0
R38100,0.0,0.0
R38101,0.0,0.0
R38102,0.0,0.0
R38103,0.0,0.0
R38104,0.0,0.0
R38105,0.0,0.0
R38106,0.0,0.0
R38107,0.0,0.0
R38108,0.0,0.0
R38109,0.0,0.0
R38110,0.0,0.0
R38111,0.0,0.0
R38112,0.0,0.0
R38113,0.0,0.0
R38114,0.0,0.0
R38115,0.0,0.0
R38116,0.0,0.0
R38117,0.0,0.0
R38118,0.0,0.0
R38119,0.0,0.0
R38120,0.0,0.0
R38121,0.0,0.0
R38122,0.0,0.0
R38123,0.0,0.0
R38124,0.0,0.0
R38125,0.0,0.0
R38126,0.0,0.0
R38127,0.0,0.0
R38128,0.0,0.0
R38129,0.0,0.0
R38130,0.0,0.0
R38131,0.0,0.0
R38132,0.0,0.0
R38133,0.0,0.0
R38134,0.0,0.0
R38135,0.0,0.0
R38136,0.0,0.0
R38137,0.0,0.0
R38138,0.0,0.0
R38139,0.0,0.0
R38140,0.0,0.0
R38141,0.0,0.0
R38142,0.0,0.0
R38143,0.0,0.0
R38144,0.0,0.0
R38145,0.0,0.0
R38146,0.0,0.0
R38147,0.0,0.0
R38148,0.0,0.0
R38149,0.0,0.0
R38150,0.0,0.0
R38151,0.0,0.0
R38152,0.0,0.0
R38153,0.0,0.0
R38154,0.0,0.0
R38155,0.0,0.0
R38156,0.0,0.0
R38157,0.0,0.0
R38158,0.0,0.0
R38159,0.0,0.0
R38160,0.0,0.0
R38161,0.0,0.0
R38162,0.0,0.0
R38163,0.0,0.0
R38164,0.0,0.0
R38165,0.0,0.0
R38166,0.0,0.0
R38167,0.0,0.0
R38168,0.0,0.0
R38169,0.0,0.0
R38170,0.0,0.0
R38171,0.0,0.0
R38172,0.0,0.0
R38173,0.0,0.0
R38174,0.0,0.0
R38175,0.0,0.0
R38176,0.0,0.0
R38177,0.0,0.0
R38178,0.0,0.0
R38179,0.0,0.0
R38180,0.0,0.0
R38181,0.0,0.0
R38182,0.0,0.0
R38183,0.0,0.0
R38184,0.0,0.0
R38185,0.0,0.0
R38186,0.0,0.0
R38187,0.0,0.0
R38188,0.0,0.0
R38189,0.0,0.0
R38190,0.0,0.0
R38191,0.0,0.0
R38192,0.0,0.0
R38193,0.0,0.0
R38194,0.0,0.0
R38195,0.0,0.0
R38196,0.0,0.0
R38197,0.0,0.0
R38198,0.0,0.0
R38199,0.0,0.0
R38200,0.0,0.0
R38201,0.0,0.0
R38202,0.0,0.0
R38203,0.0,0.0
R38204,0.0,0.0
R38205,0.0,0.0
R38206,0.0,0.0
R38207,0.0,0.0
R38208,0.0,0.0
R38209,0.0,0.0
R38210,0.0,0.0
R38211,0.0,0.0
R38212,0.0,0.0
R38213,0.0,0.0
R38214,0.0,0.0
R38215,0.0,0.0
R38216,0.0,0.0
R38217,0.0,0.0
R38218,0.0,0.0
R38219,0.0,0.0
R38220,0.0,0.0
R38221,0.0,0.0
R38222,0.0,0.0
R38223,0.0,0.0
R38224,0.0,0.0
R38225,0.0,0.0
R38226,0.0,0.0
R38227,0.0,0.0
R38228,0.0,0.0
R38229,0.0,0.0
R38230,0.0,0.0
R38231,0.0,0.0
R38232,0.0,0.0
R38233,0.0,0.0
R38234,0.0,0.0
R38235,0.0,0.0
R38236,0.0,0.0
R38237,0.0,0.0
R38238,0.0,0.0
R38239,0.0,0.0
R38240,0.0,0.0
R38241,0.0,0.0
R38242,0.0,0.0
R38243,0.0,0.0
R38244,0.0,0.0
R38245,0.0,0.0
R38246,0.0,0.0
R38247,0.0,0.0
R38248,0.0,0.0
R38249,0.0,0.0
R38250,0.0,0.0
R38251,0.0,0.0
R38252,0.0,0.0
R38253,0.0,0.0
R38254,0.0,0.0
R38255,0.0,0.0
R38256,0.0,0.0
R38257,0.0,0.0
R38258,0.0,0.0
R38259,0.0,0.0
R38260,0.0,0.0
R38261,0.0,0.0
R38262,0.0,0.0
R38263,0.0,0.0
R38264,0.0,0.0
R38265,0.0,0.0
R38266,0.0,0.0
R38267,0.0,0.0
R38268,0.0,0.0
R38269,0.0,0.0
R38270,0.0,0.0
R38271,0.0,0.0
R38272,0.0,0.0
R38273,0.0,0.0
R38274,0.0,0.0
R38275,0.0,0.0
R38276,0.0,0.0
R38277,0.0,0.0
R38278,0.0,0.0
R38279,0.0,0.0
R38280,0.0,0.0
R38281,0.0,0.0
R38282,0.0,0.0
R38283,0.0,0.0
R38284,0.0,0.0
R38285,0.0,0.0
R38286,0.0,0.0
R38287,0.0,0.0
R38288,0.0,0.0
R38289,0.0,0.0
R38290,0.0,0.0
R38291,0.0,0.0
R38292,0.0,0.0
R38293,0.0,0.0
R38294,0.0,0.0
R38295,0.0,0.0
R38296,0.0,0.0
R38297,0.0,0.0
R38298,0.0,0.0
R38299,0.0,0.0
R38300,0.0,0.0
R38301,0.0,0.0
R38302,0.0,0.0
R38303,0.0,0.0
R38304,0.0,0.0
R38305,0.0,0.0
R38306,0.0,0.0
R38307,0.0,0.0
R38308,0.0,0.0
R38309,0.0,0.0
R38310,0.0,0.0
R38311,0.0,0.0
R38312,0.0,0.0
R38313,0.0,0.0
R38314,0.0,0.0
R38315,0.0,0.0
R38316,0.0,0.0
R38317,0.0,0.0
R38318,0.0,0.0
R38319,0.0,0.0
R38320,0.0,0.0
R38321,0.0,0.0
R38322,0.0,0.0
R38323,0.0,0.0
R38324,0.0,0.0
R38325,0.0,0.0
R38326,0.0,0.0
R38327,0.0,0.0
R38328,0.0,0.0
R38329,0.0,0.0
R38330,0.0,0.0
R38331,0.0,0.0
R38332,0.0,0.0
R38333,0.0,0.0
R38334,0.0,0.0
R38335,0.0,0.0
R38336,0.0,0.0
R38337,0.0,0.0
R38338,0.0,0.0
R38339,0.0,0.0
R38340,0.0,0.0
R38341,0.0,0.0
R38342,0.0,0.0
R38343,0.0,0.0
R38344,0.0,0.0
R38345,0.0,0.0
R38346,0.0,0.0
R38347,0.0,0.0
R38348,0.0,0.0
R38349,0.0,0.0
R38350,0.0,0.0
R38351,0.0,0.0
R38352,0.0,0.0
R38353,0.0,0.0
R38354,0.0,0.0
R38355,0.0,0.0
R38356,0.0,0.0
R38357,0.0,0.0
R38358,0.0,0.0
R38359,0.0,0.0
R38360,0.0,0.0
R38361,0.0,0.0
R38362,0.0,0.0
R38363,0.0,0.0
R38364,0.0,0.0
R38365,0.0,0.0
R38366,0.0,0.0
R38367,0.0,0.0
R38368,0.0,0.0
R38369,0.0,0.0
R38370,0.0,0.0
R38371,0.0,0.0
R38372,0.0,0.0
R38373,0.0,0.0
R38374,0.0,0.0
R38375,0.0,0.0
R38376,0.0,0.0
R38377,0.0,0.0
R38378,0.0,0.0
R38379,0.0,0.0
R38380,0.0,0.0
R38381,0.0,0.0
R38382,0.0,0.0
R38383,0.0,0.0
R38384,0.0,0.0
R38385,0.0,0.0
R38386,0.0,0.0
R38387,0.0,0.0
R38388,0.0,0.0
R38389,0.0,0.0
R38390,0.0,0.0
R38391,0.0,0.0
R38392,0.0,0.0
R38393,0.0,0.0
R38394,0.0,0.0
R38395,0.0,0.0
R38396,0.0,0.0
R38397,0.0,0.0
R38398,0.0,0.0
R38399,0.0,0.0
R38400,0.0,0.0
R38401,0.0,0.0
R38402,0.0,0.0
R38403,0.0,0.0
R38404,0.0,0.0
R38405,0.0,0.0
R38406,0.0,0.0
R38407,0.0,0.0
R38408,0.0,0.0
R38409,0.0,0.0
R38410,0.0,0.0
R38411,0.0,0.0
R38412,0.0,0.0
R38413,0.0,0.0
R38414,0.0,0.0
R38415,0.0,0.0
R38416,0.0,0.0
R38417,0.0,0.0
R38418,0.0,0.0
R38419,0.0,0.0
R38420,0.0,0.0
R38421,0.0,0.0
R38422,0.0,0.0
R38423,0.0,0.0
R38424,0.0,0.0
R38425,0.0,0.0
R38426,0.0,0.0
R38427,0.0,0.0
R38428,0.0,0.0
R38429,0.0,0.0
R38430,0.0,0.0
R38431,0.0,0.0
R38432,0.0,0.0
R38433,0.0,0.0
R38434,0.0,0.0
R38435,0.0,0.0
R38436,0.0,0.0
R38437,0.0,0.0
R38438,0.0,0.0
R38439,0.0,0.0
R38440,0.0,0.0
R38441,0.0,0.0
R38442,0.0,0.0
R38443,0.0,0.0
R38444,0.0,0.0
R38445,0.0,0.0
R38446,0.0,0.0
R38447,0.0,0.0
R38448,0.0,0.0
R38449,0.0,0.0
R38450,0.0,0.0
R38451,0.0,0.0
R38452,0.0,0.0
R38453,0.0,0.0
R38454,0.0,0.0
R38455,0.0,0.0
R38456,0.0,0.0
R38457,0.0,0.0
R38458,0.0,0.0
R38459,0.0,0.0
R38460,0.0,0.0
R38461,0.0,0.0
R38462,0.0,0.0
R38463,0.0,0.0
R38464,0.0,0.0
R38465,0.0,0.0
R38466,0.0,0.0
R38467,0.0,0.0
R38468,0.0,0.0
R38469,0.0,0.0
R38470,0.0,0.0
R38471,0.0,0.0
R38472,0.0,0.0
R38473,0.0,0.0
R38474,0.0,0.0
R38475,0.0,0.0
R38476,0.0,0.0
R38477,0.0,0.0
R38478,0.0,0.0
R38479,0.0,0.0
R38480,0.0,0.0
R38481,0.0,0.0
R38482,0.0,0.0
R38483,0.0,0.0
R38484,0.0,0.0
R38485,0.0,0.0
R38486,0.0,0.0
R38487,0.0,0.0
R38488,0.0,0.0
R38489,0.0,0.0
R38490,0.0,0.0
R38491,0.0,0.0
R38492,0.0,0.0
R38493,0.0,0.0
R38494,0.0,0.0
R38495,0.0,0.0
R38496,0.0,0.0
R38497,0.0,0.0
R38498,0.0,0.0
R38499,0.0,0.0
R38500,0.0,0.0
R38501,0.0,0.0
R38502,0.0,0.0
R38503,0.0,0.0
R38504,0.0,0.0
R38505,0.0,0.0
R38506,0.0,0.0
R38507,0.0,0.0
R38508,0.0,0.0
R38509,0.0,0.0
R38510,0.0,0.0
R38511,0.0,0.0
R38512,0.0,0.0
R38513,0.0,0.0
R38514,0.0,0.0
R38515,0.0,0.0
R38516,0.0,0.0
R38517,0.0,0.0
R38518,0.0,0.0
R38519,0.0,0.0
R38520,0.0,0.0
R38521,0.0,0.0
R38522,0.0,0.0
R38523,0.0,0.0
R38524,0.0,0.0
R38525,0.0,0.0
R38526,0.0,0.0
R38527,0.0,0.0
R38528,0.0,0.0
R38529,0.0,0.0
R38530,0.0,0.0
R38531,0.0,0.0
R38532,0.0,0.0
R38533,0.0,0.0
R38534,0.0,0.0
R38535,0.0,0.0
R38536,0.0,0.0
R38537,0.0,0.0
R38538,0.0,0.0
R38539,0.0,0.0
R38540,0.0,0.0
R38541,0.0,0.0
R38542,0.0,0.0
R38543,0.0,0.0
R38544,0.0,0.0
R38545,0.0,0.0
R38546,0.0,0.0
R38547,0.0,0.0
R38548,0.0,0.0
R38549,0.0,0.0
R38550,0.0,0.0
R38551,0.0,0.0
R38552,0.0,0.0
R38553,0.0,0.0
R38554,0.0,0.0
R38555,0.0,0.0
R38556,0.0,0.0
R38557,0.0,0.0
R38558,0.0,0.0
R38559,0.0,0.0
R38560,0.0,0.0
R38561,0.0,0.0
R38562,0.0,0.0
R38563,0.0,0.0
R38564,0.0,0.0
R38565,0.0,0.0
R38566,0.0,0.0
R38567,0.0,0.0
R38568,0.0,0.0
R38569,0.0,0.0
R38570,0.0,0.0
R38571,0.0,0.0
R38572,0.0,0.0
R38573,0.0,0.0
R38574,0.0,0.0
R38575,0.0,0.0
R38576,0.0,0.0
R38577,0.0,0.0
R38578,0.0,0.0
R38579,0.0,0.0
R38580,0.0,0.0
R38581,0.0,0.0
R38582,0.0,0.0
R38583,0.0,0.0
R38584,0.0,0.0
R38585,0.0,0.0
R38586,0.0,0.0
R38587,0.0,0.0
R38588,0.0,0.0
R38589,0.0,0.0
R38590,0.0,0.0
R38591,0.0,0.0
R38592,0.0,0.0
R38593,0.0,0.0
R38594,0.0,0.0
R38595,0.0,0.0
R38596,0.0,0.0
R38597,0.0,0.0
R38598,0.0,0.0
R38599,0.0,0.0
R38600,0.0,0.0
R38601,0.0,0.0
R38602,0.0,0.0
R38603,0.0,0.0
R38604,0.0,0.0
R38605,0.0,0.0
R38606,0.0,0.0
R38607,0.0,0.0
R38608,0.0,0.0
R38609,0.0,0.0
R38610,0.0,0.0
R38611,0.0,0.0
R38612,0.0,0.0
R38613,0.0,0.0
R38614,0.0,0.0
R38615,0.0,0.0
R38616,0.0,0.0
R38617,0.0,0.0
R38618,0.0,0.0
R38619,0.0,0.0
R38620,0.0,0.0
R38621,0.0,0.0
R38622,0.0,0.0
R38623,0.0,0.0
R38624,0.0,0.0
R38625,0.0,0.0
R38626,0.0,0.0
R38627,0.0,0.0
R38628,0.0,0.0
R38629,0.0,0.0
R38630,0.0,0.0
R38631,0.0,0.0
R38632,0.0,0.0
R38633,0.0,0.0
R38634,0.0,0.0
